OBJECTID,NAME,LINE,Long,Lat,pass,stairs,borough
324,6th Ave & 14th St at SE corner,F-L-M-1-2-3,-73.99657800032142,40.73714900060612,9849,9,Manhattan
325,Broadway & 14th St at SW corner,L-N-Q-R-4-5-6,-73.99099099997512,40.73475500085548,3168,3,Manhattan
326,Broadway & 14th St at SW corner,L-N-Q-R-4-5-6,-73.9912350005178,40.734859001333184,9373,7,Manhattan
327,3rd Ave & 14th St at NE corner,L,-73.98654799947136,40.73312200055631,8269,3,Manhattan
328,3rd Ave & 14th St at NE corner,L,-73.98693099981813,40.73327700049357,5850,6,Manhattan
329,1st Ave & 14th St at SE corner,L,-73.98262500051983,40.73105000120231,8169,9,Manhattan
330,1st Ave & 14th St at SE corner,L,-73.98256299944175,40.73111800092481,8840,2,Manhattan
331,Driggs Ave & N 7th St at SE corner,L,-73.95636700052131,40.716888001064106,6344,8,Brooklyn
332,Driggs Ave & N 7th St at NE corner,L,-73.95625699960179,40.71699100110155,743,5,Brooklyn
333,Lorimer St & Metropolitan Ave at SE corner,G-L,-73.94926199991923,40.7139080006619,5656,9,Brooklyn
334,Lorimer St & Metropolitan Ave at NE corner,G-L,-73.9493130000467,40.71421000124828,1166,5,Brooklyn
335,Graham Ave & Metropolitan Ave at SE corner,L,-73.94418999943257,40.714439000743,4611,7,Brooklyn
336,Graham Ave & Metropolitan Ave at NW corner,L,-73.94454600031068,40.714433000678135,3090,6,Brooklyn
337,Grand St & Bushwick Ave at NW corner,L,-73.94074199974496,40.71179100063892,7205,8,Brooklyn
338,Grand St & Bushwick Ave at NE corner,L,-73.94097599969999,40.71201700050525,5368,5,Brooklyn
339,Stanhope St & Wycoff Ave at NE corner,L,-73.91760599980049,40.70346100094077,7096,5,Brooklyn
340,Stanhope St & Wycoff Ave at NW corner,L,-73.91777100050616,40.703540001090744,2105,4,Brooklyn
341,Palmetto St & Wycoff Ave at NW corner,L-M,-73.91129500027324,40.69981400080795,8965,5,Queens
342,Palmetto St & Wycoff Ave at NE corner,L-M,-73.91064799977616,40.69946800067977,3242,3,Queens
343,Palmetto St & Wycoff Ave at SE corner,L-M,-73.9109990002118,40.69980700134659,3287,5,Queens
344,Halsey St & Wycoff Ave at SW corner,L,-73.9051429996001,40.69587100102467,7007,5,Brooklyn
345,Halsey St & Wycoff Ave at SE corner,L,-73.90526499961696,40.695990000756716,1275,9,Brooklyn
346,Van Sinderen Ave & Livonia Ave at SW corner,L,-73.90048200047256,40.66374900051789,862,3,Brooklyn
347,Broadway & Isham St at NW corner,A,-73.91960700045321,40.86828400080386,2828,8,Manhattan
348,Broadway & 211th St at NE corner,A,-73.91928399950918,40.86803600121992,3505,5,Manhattan
349,Broadway & Dyckman St at SE corner (exit only),A,-73.92741100042666,40.86529600057023,6345,3,Manhattan
350,Broadway & Dyckman St at SE corner (exit only),A,-73.92727900029607,40.8652480006033,9509,5,Manhattan
351,Broadway & Dyckman St at NE corner (exit only),A,-73.92696399956364,40.86534200096004,6633,9,Manhattan
352,Broadway & Dyckman St at NE corner (exit only),A,-73.92703500043224,40.86544600109435,3104,7,Manhattan
353,Fort Washington Ave & 181st St at SW corner,A,-73.9384720001484,40.85077800124626,5356,4,Manhattan
354,Fort Washington Ave & 181st St at SE corner,A,-73.93821400040399,40.85071700091415,9610,3,Manhattan
355,Fort Washington Ave & 181st St at SW corner,A,-73.93853699965577,40.85087000131911,707,8,Manhattan
356,Fort Washington Ave & 175th St at SW corner,A,-73.94028700046785,40.84635200071115,1736,7,Manhattan
357,Fort Washington Ave & 175th St at SE corner,A,-73.93986100054526,40.84640700120318,2101,3,Manhattan
358,Saint Nicholas Ave & 169th St at NW corner,A-C,-73.93956899975426,40.84186000108137,635,4,Manhattan
359,Saint Nicholas Ave & 169th St at NW corner,A-C,-73.93945500009073,40.84192800057145,7327,3,Manhattan
360,Broadway & 169th St at NE corner,A-C,-73.93906700033133,40.84176000106231,3297,5,Manhattan
361,Saint Nicholas Ave & 147th St at NW corner,A-B-C-D,-73.94379599971889,40.825622000508176,5416,9,Manhattan
362,Saint Nicholas Ave & 147th St at NE corner,A-B-C-D,-73.94344399953793,40.82558100084003,6757,8,Manhattan
363,Saint Nicholas Ave & 137th St at SW corner,B-C,-73.94754299944589,40.818558000696186,4802,3,Manhattan
364,Edgecombe Ave & 135th St at NE corner,B-C,-73.94766500014222,40.81718800079138,7764,5,Manhattan
365,Saint Nicholas Ave & 135th St at SW corner,B-C,-73.94781799969812,40.816892001179326,733,4,Manhattan
366,Saint Nicholas Ave & 135th St at SE corner,B-C,-73.94795299949008,40.81686700046872,8709,4,Manhattan
367,Saint Nicholas Ave & 137th St at SE corner,B-C,-73.94721299966716,40.81835400106519,9347,9,Manhattan
368,Saint Nicholas Ave & 127th St at SE corner,A-B-C-D,-73.95135100055747,40.811858000642076,6507,3,Manhattan
369,Saint Nicholas Ave & 127th St at SW corner,A-B-C-D,-73.95174499993097,40.811990000867716,6859,8,Manhattan
370,Frederick Douglass Blvd & 116th St at NE corner,B-C,-73.95502400050259,40.804428000771175,4891,6,Manhattan
371,Frederick Douglass Blvd & 116th St at SE corner,B-C,-73.95513100031359,40.80417200097991,4014,2,Manhattan
372,Frederick Douglass Blvd & Cathedral Pkwy at SW corner,B-C,-73.95840499941482,40.80086600068446,5439,6,Manhattan
373,Central Park West & 97th St at SW corner,B-C,-73.96442299966145,40.792285001035324,4475,4,Manhattan
374,Central Park West & 97th St at NW corner,B-C,-73.96431599945484,40.792591001187866,7491,8,Manhattan
375,Central Park West & 88th St at NW corner,B-C,-73.9684479997323,40.786769000752294,3263,5,Manhattan
376,Central Park West & 87th St at NW corner,B-C,-73.96901099942797,40.78611500067194,7726,9,Manhattan
377,Central Park West & 77th St at NW corner,B-C,-73.97291799974646,40.78089500051565,4517,8,Manhattan
378,Central Park West & 77th St at NW corner,B-C,-73.97317900024049,40.78031900056935,2600,8,Manhattan
379,Central Park West & 70th St at SW corner,B-C,-73.97714399988875,40.77494000127264,7630,5,Manhattan
380,Central Park West & 60th St at NE corner,A-B-C-D-1,-73.98118399996902,40.76864900124288,9904,9,Manhattan
381,8th Ave & 50th St at SE corner,C-E,-73.9858289999567,40.76208500131275,8582,5,Manhattan
382,8th Ave & 50th St at NE corner,C-E,-73.98575699964927,40.762216000513796,3965,4,Manhattan
383,8th Ave & 44th St at SW corner,A-C-E-N-Q-R-S-1-2-3-7,-73.98905300037535,40.75856700105674,5863,5,Manhattan
384,8th Ave & 44th St at SE corner,A-C-E-N-Q-R-S-1-2-3-7,-73.98867300047789,40.75840100127259,8168,5,Manhattan
385,8th Ave & 44th St at NW corner,A-C-E-N-Q-R-S-1-2-3-7,-73.98898999970584,40.75868500081034,9107,2,Manhattan
386,8th Ave & 35th St at SE corner,A-C-E,-73.99274200034682,40.75268900056211,1930,8,Manhattan
387,8th Ave & 35th St at NE corner,A-C-E,-73.99266899976912,40.752796001220474,9067,3,Manhattan
388,8th Ave & 35th St at NE corner,A-C-E,-73.99259599997431,40.75276600070955,4067,7,Manhattan
389,8th Ave & 35th St at SW corner,A-C-E,-73.99324400043513,40.752877000838836,7106,6,Manhattan
390,8th Ave & 35th St at NW corner,A-C-E,-73.9932559994322,40.75305300085618,1475,6,Manhattan
391,8th Ave & 35th St at NW corner,A-C-E,-73.99318800005699,40.753032000666956,2831,10,Manhattan
392,8th Ave & 34th St at SW corner,A-C-E,-73.99370100036371,40.752178001126524,3566,3,Manhattan
393,8th Ave & 34th St at NW corner,A-C-E,-73.99367900021578,40.75242700054559,6746,7,Manhattan
394,8th Ave & 25th St at NW corner,C-E,-73.99771099962196,40.746732000857875,8253,9,Manhattan
395,8th Ave & 25th St at SW corner,C-E,-73.99780099972368,40.746603000567475,1040,8,Manhattan
396,8th Ave & 23rd St at SW corner,C-E,-73.99877100051596,40.74527800074828,5512,2,Manhattan
397,8th Ave & 23rd St at NW corner,C-E,-73.99864200035957,40.74550500079417,4841,7,Manhattan
398,8th Ave & 25th St at NE corner,C-E,-73.99727100051525,40.74653500099534,8761,9,Manhattan
399,8th Ave & 25th St at NE corner,C-E,-73.9971420000466,40.74648300082506,2843,5,Manhattan
400,8th Ave & 24th St at NW corner (exit only),C-E,-73.9981449996875,40.746110000959604,2885,6,Manhattan
401,8th Ave & 24th St at SE corner (exit only),C-E,-73.99785199946204,40.745814001186666,8457,2,Manhattan
402,8th Ave & 25th St at SE corner,C-E,-73.99734999944268,40.746427000602445,8232,2,Manhattan
403,6th Ave & Waverly Pl at NE corner,A-B-C-D-E-F-M,-73.99972799977385,40.73306700126593,5944,9,Manhattan
404,6th Ave & Waverly Pl at NE corner,A-B-C-D-E-F-M,-73.99961499984104,40.73325900097799,3134,10,Manhattan
405,6th Ave & Waverly Pl at NW corner,A-B-C-D-E-F-M,-74.00019200003808,40.73307200104815,1966,2,Manhattan
406,6th Ave & Spring St at NW corner,C-E,-74.0043259999925,40.725595000816554,7901,5,Manhattan
407,6th Ave & Vandam St at SW corner,C-E,-74.00398999953292,40.726208001134815,5708,7,Manhattan
408,6th Ave & Walker St at NE corner,A-C-E,-74.00503799997084,40.71987000052798,1467,2,Manhattan
409,Church St & Chambers St at SW corner,A-C-E-2-3,-74.00816199981509,40.714873001086865,7968,10,Manhattan
410,Church St & Chambers St at SE corner,A-C-E-2-3,-74.00790300022199,40.714777001341815,2098,4,Manhattan
411,Church St & Chambers St at NW corner,A-C-E-2-3,-74.00798899963942,40.71509900079141,7186,8,Manhattan
412,Church St & Chambers St at NE corner,A-C-E-2-3,-74.00773899971288,40.71499200122226,2039,6,Manhattan
413,Church St & Murray St at NW corner,A-C-E-2-3,-74.00895999968903,40.713949000967396,9490,7,Manhattan
414,Church St & Warren St at SW corner,A-C-E-2-3,-74.00858399956304,40.71431300062494,2033,7,Manhattan
415,Church St & Warren St at NW corner,A-C-E-2-3,-74.00842800052166,40.71453900063783,7471,6,Manhattan
416,Red Cross Pl & Adams St at SW corner,A-C-J-Z-2-3-4-5,-73.98892000026513,40.69911200077627,638,3,Brooklyn
417,Sands St & Adams St at SE corner,A-C-J-Z-2-3-4-5,-73.98827399986597,40.6992120007885,5906,10,Brooklyn
418,Jay St & Metrotech Walk at SW corner,A-C-F-R,-73.98740199983688,40.69324300093006,5926,9,Brooklyn
419,Jay St & Metrotech Walk at SE corner,A-C-F-R,-73.98708900020479,40.693491000800925,6811,9,Brooklyn
420,Jay St & Metrotech Walk at SW corner,A-C-F-R,-73.98740799975512,40.69315300072796,2912,4,Brooklyn
421,Jay St & Metrotech Walk at SW corner,A-C-F-R,-73.98748399943115,40.6931530009137,5090,5,Brooklyn
422,Jay St & Metrotech Walk at SW corner,A-C-F-R,-73.98748099994933,40.69324300054568,2729,6,Brooklyn
423,Jay St & Willoughby St at NE corner,A-C-F-R,-73.98716199997669,40.692397001054964,6002,6,Brooklyn
424,Jay St & Willoughby St at NE corner,A-C-F-R,-73.98716699975473,40.6923290011767,1674,4,Brooklyn
425,Washington Ave & Fulton Ave at SE corner,C,-73.96462999970235,40.68286800096481,7215,9,Brooklyn
426,Washington Ave & Fulton Ave at NE corner,C,-73.96468899975191,40.683172001121186,9653,2,Brooklyn
427,Franklin Ave & Fulton St at NE corner,A-C-FS,-73.95558999983704,40.68125600117548,9118,4,Brooklyn
428,Nostrand Ave & Fulton St at SE corner,A-C,-73.94941399980395,40.68022800088118,3070,8,Brooklyn
429,Nostrand Ave & Fulton St at SW corner,A-C,-73.94963499976966,40.68026200129792,5055,10,Brooklyn
430,Kingston Ave & Fulton St at SE corner,A-C,-73.94111899960131,40.67980400107332,3768,7,Brooklyn
431,Kingston Ave & Fulton St at SW corner,A-C,-73.94136199958852,40.67972800106906,3065,3,Brooklyn
432,Stuyvesant Ave & Fulton St at NW corner,A-C,-73.93202100004619,40.679530001016616,7534,3,Brooklyn
433,Stuyvesant Ave & Fulton St at SW corner,A-C,-73.93198699967262,40.67934600127338,6312,10,Brooklyn
434,Rockaway Ave & Fulton St at NE corner,A-C,-73.91077299978465,40.678513000972146,2750,5,Brooklyn
435,Rockaway Ave & Fulton St at NW corner,A-C,-73.91097100043184,40.678460000551205,2507,3,Brooklyn
436,77th St & Liberty Ave at SE corner,A,-73.86029100016712,40.679215000927314,5097,4,Queens
437,77th St & Liberty Ave at NE corner,A,-73.8602840005439,40.679361001121286,2982,4,Queens
438,97th St & Liberty Ave at NW corner,A,-73.84253699987947,40.680611000542676,8849,4,Queens
439,97th St & Liberty Ave at SW corner,A,-73.84255800024278,40.68077400101242,5992,6,Queens
440,109th St & Liberty Ave at SE corner,A,-73.83281599943217,40.6839720010424,3897,8,Queens
441,109th St & Liberty Ave at NW corner,A,-73.83288900013594,40.684111000796676,5309,8,Queens
442,116th St & Liberty Ave at SW corner,A,-73.82709200048289,40.68572000058409,8071,9,Queens
443,116th St & Liberty Ave at NW corner,A,-73.82710700003341,40.68586800122389,3091,6,Queens
444,99th Pl & Hawtree St at NE corner (exit only),A,-73.83472100053949,40.66933900098021,8206,3,Queens
445,103rd St & 159th Ave at SE corner,A,-73.83037199970069,40.6601600012903,9941,7,Queens
446,Perry Ave & 205th St at SE corner,D,-73.87750100055958,40.87402100117967,8559,6,Bronx
447,Perry Ave & 205th St at NW corner,D,-73.87753300001039,40.87426200051529,3087,3,Bronx
448,Grand Concourse & 203rd St at NW corner,B-D,-73.88711199975013,40.87408400122103,8017,3,Bronx
449,Grand Concourse & 203rd St at NE corner,B-D,-73.886465999825,40.874025000515374,9954,2,Bronx
450,Grand Concourse & Kingsbridge Rd at NE corner,B-D,-73.89430600010499,40.86618100066827,2665,2,Bronx
451,Grand Concourse & Kingsbridge Rd at NW corner,B-D,-73.89452099968575,40.866369000845204,5852,4,Bronx
452,Grand Concourse & Kingsbridge Rd at NE corner,B-D,-73.8939819996125,40.86612700092387,5940,9,Bronx
453,Grand Concourse & Fordham Rd at SE corner,B-D,-73.89688500022153,40.86229600060811,6265,5,Bronx
454,Grand Concourse & Fordham Rd at NE corner,B-D,-73.89666199972325,40.86260800109758,8734,2,Bronx
455,Grand Concourse & 179th St at SW corner,B-D,-73.90509299953474,40.85105200053909,2962,5,Bronx
456,Grand Concourse & 179th St at NE corner,B-D,-73.90426299981107,40.8511760013481,3517,8,Bronx
457,Grand Concourse & 175th St at SW corner,B-D,-73.90979600013416,40.84646100078523,6918,3,Bronx
458,Grand Concourse & 175th St at NE corner,B-D,-73.90904699947147,40.846354000523775,4178,9,Bronx
459,Grand Concourse & 170th St at SW corner,B-D,-73.91419099980621,40.83861800121276,4613,6,Bronx
460,Grand Concourse & 170th St at NW corner,B-D,-73.91403700038497,40.838991000761844,5749,8,Bronx
461,Grand Concourse & 170th St at SE corner (exit only),B-D,-73.91362600031424,40.838421000768925,9009,8,Bronx
462,Grand Concourse & McClellan St at SW corner,B-D,-73.91939899960248,40.83311100089355,8045,6,Bronx
463,Walton Ave & 161st St at NW corner,B-D-4,-73.92421699984025,40.82737200047046,6617,9,Bronx
464,Walton Ave & 161st St at NW corner,B-D-4,-73.92402800004501,40.82757200132717,4970,7,Bronx
465,Walton Ave & 161st St at NW corner,B-D-4,-73.92415600017806,40.82753900047789,1531,5,Bronx
466,6th Ave & 48th St at SW corner,B-D-F-M,-73.98156599967372,40.75862300052824,9911,4,Manhattan
467,6th Ave & 48-49th Sts at W corner,B-D-F-M,-73.98135199985333,40.75897700046408,2907,5,Manhattan
468,6th Ave & 48-49th Sts at W corner,B-D-F-M,-73.98125200006085,40.75910500089732,2485,9,Manhattan
469,6th Ave & 47th St at SE corner,B-D-F-M,-73.98178800045342,40.75780100092034,1735,4,Manhattan
470,6th Ave & 47th St at SW corner,B-D-F-M,-73.98207900028763,40.758024000778704,8748,8,Manhattan
471,6th Ave & 47th St at NE corner,B-D-F-M,-73.98153999957127,40.757981001203724,5806,5,Manhattan
472,6th Ave & 47th St at SE corner,B-D-F-M,-73.98173499948511,40.75786200084005,5444,3,Manhattan
473,6th Ave & 48th St at SE corner,B-D-F-M,-73.98115799990187,40.75848600104593,8675,5,Manhattan
474,6th Ave & 48th St at NE corner,B-D-F-M,-73.98109499996352,40.75861500065464,2086,4,Manhattan
475,6th Ave & 40th St at NW corner,B-D-F-M-7,-73.98508399989426,40.75370900094357,3108,9,Manhattan
476,6th Ave & 42nd St at NW corner,B-D-F-M-7,-73.98393399979334,40.75533300052329,3529,10,Manhattan
477,6th Ave & 42nd St at NW corner,B-D-F-M-7,-73.98424900033847,40.755008001230735,2044,4,Manhattan
478,6th Ave & 42nd St at NE corner,B-D-F-M-7,-73.98365699985403,40.754832000540624,2630,8,Manhattan
479,6th Ave & 40th St at SW corner,B-D-F-M-7,-73.98525900033071,40.75347300097601,6065,3,Manhattan
480,6th Ave & 40th St at SE corner,B-D-F-M-7,-73.98489200039207,40.75340800086248,8586,2,Manhattan
481,6th Ave & 40th St at NE corner,B-D-F-M-7,-73.98477899947437,40.75354600106577,7100,4,Manhattan
482,Broadway & 35th St at SW corner,B-D-F-M-N-Q-R,-73.98803100021101,40.750674001310706,6229,6,Manhattan
483,6th Ave & 35th St at SE corner,B-D-F-M-N-Q-R,-73.98706599953431,40.750271000742266,7132,7,Manhattan
484,Broadway & 35th St at NW corner,B-D-F-M-N-Q-R,-73.98809599983437,40.75088000056648,4412,8,Manhattan
485,6th Ave & 35th St at NW corner,B-D-F-M-N-Q-R,-73.98734599965809,40.75064700116795,4812,6,Manhattan
486,6th Ave & 35th St at NE corner,B-D-F-M-N-Q-R,-73.98698900050714,40.75040400129933,4768,9,Manhattan
487,6th Ave & 23rd St at NW corner,F-M,-73.99309899994718,40.74312100053112,5547,5,Manhattan
488,6th Ave & 23rd St at NW corner,F-M,-73.99297099946992,40.743066000637675,5338,3,Manhattan
489,6th Ave & 23rd St at SW corner,F-M,-73.99318800043537,40.74297700127477,1672,7,Manhattan
490,6th Ave & 23rd St at SW corner,F-M,-73.99306600056732,40.74292200094004,8761,5,Manhattan
491,6th Ave & 16th St at NE corner,F-L-M-1-2-3,-73.99563200053089,40.738678000646054,4848,4,Manhattan
492,6th Ave & 16th St at SE corner,F-L-M-1-2-3,-73.99568500052408,40.738529001083776,5609,3,Manhattan
493,6th Ave & 16th St at NW corner,F-L-M-1-2-3,-73.99602300002492,40.73883800075859,856,10,Manhattan
494,6th Ave & 16th St at SW corner,F-L-M-1-2-3,-73.99612100013594,40.73871800068385,9951,9,Manhattan
495,6th Ave & 14th St at NE corner,F-L-M-1-2-3,-73.99643700040905,40.73728600045643,4883,3,Manhattan
496,6th Ave & 14th St at NE corner,F-L-M-1-2-3,-73.99650799960733,40.73731600124041,5932,3,Manhattan
497,Crosby St & Houston St at NE corner,B-D-F-M-6,-73.99561200053306,40.72534400048191,7615,4,Manhattan
498,2nd Ave & Houston St at NW corner,F,-73.99129800004937,40.72395000121395,5189,4,Manhattan
499,Chrystie St & Houston St at SW corner,F,-73.99165100017173,40.7236650008619,1734,7,Manhattan
500,Essex St & Delancey St at SW corner,F-J-M-Z,-73.98844500031885,40.71837200106312,8968,6,Manhattan
501,Essex St & Delancey St at SE corner,F-J-M-Z,-73.9882730001973,40.718207001246554,1470,4,Manhattan
502,Rutgers St & Broadway at SE corner,F,-73.99001399998978,40.713906000914186,8370,7,Manhattan
503,Rutgers St & Broadway at NW corner,F,-73.99035200049538,40.71419400126964,3613,9,Manhattan
504,Essex St & Canal St at NE corner,F,-73.98991800019905,40.714404000928866,8360,3,Manhattan
505,Smith St & Bergen St at SW corner,F-G,-73.99062899995235,40.6867080007296,9921,4,Brooklyn
506,Smith St & Bergen St at NW corner,F-G,-73.99052599991127,40.68686800095415,9784,8,Brooklyn
507,Smith St & Warren St at NW corner,F-G,-73.99146499975895,40.68557900083901,9430,4,Brooklyn
508,Smith St & Warren St at NE corner,F-G,-73.99113100028609,40.685445000749795,7775,4,Brooklyn
509,Smith St & President St at SE corner,F-G,-73.99434999994897,40.68080600064838,6225,6,Brooklyn
510,Smith St & President St at NE corner,F-G,-73.99424699974075,40.68094400115407,5480,3,Brooklyn
511,Smith St & President St at NW corner,F-G,-73.99443399977244,40.68111500089429,5916,6,Brooklyn
512,Prospect Park West & Prospect Park Southwest at SE corner,F,-73.97952200050106,40.66070500052888,8539,10,Brooklyn
513,Prospect Park West & Prospect Park Southwest at NE corner,F,-73.97899200049449,40.66076300087218,5512,6,Brooklyn
514,Prospect Park West & 14th St at SE corner,F,-73.97939500020668,40.66128700051535,7402,3,Brooklyn
515,Prospect Park West & 14th St at SW corner,F,-73.97976199963267,40.66140000122864,3911,7,Brooklyn
516,Prospect Expwy & Fort Hamilton Pkwy at NW corner,F,-73.97581500046593,40.64985400091236,7611,6,Brooklyn
517,McDonald Ave & Albemarle Rd at SE corner,F,-73.97957300020755,40.645042000619085,7294,5,Brooklyn
518,McDonald Ave & Albemarle Rd at SW corner,F,-73.98001899984308,40.64490800084142,4175,3,Brooklyn
519,McDonald Ave & Cortelyou Rd at SW corner,F,-73.97846300038118,40.63709300102466,5609,5,Brooklyn
520,McDonald Ave & Cortelyou Rd at SE corner,F,-73.97825700046194,40.63710700134549,8498,2,Brooklyn
521,McDonald Ave & Parkville Ave at NW corner,F,-73.97689199972457,40.62867400088844,1796,3,Brooklyn
522,McDonald Ave & Parkville Ave at NE corner,F,-73.97664599991317,40.62870800073174,2394,9,Brooklyn
523,McDonald Ave & Avenue M at SW corner,F,-73.97450700057627,40.61612100075442,9875,3,Brooklyn
524,McDonald Ave & Avenue M at SE corner,F,-73.97427000021857,40.616160000837894,959,10,Brooklyn
525,McDonald Ave & Avenue S at NW corner,F,-73.97263999995965,40.602197000869936,3761,3,Brooklyn
526,McDonald Ave & Avenue S at NE corner,F,-73.97237900036963,40.602178000458885,608,8,Brooklyn
527,179th St & Hillside Ave at NE corner,F,-73.7844110005385,40.71264000072137,7797,7,Queens
528,179th St & Hillside Ave at SE corner,F,-73.78427999968055,40.71229500098154,5471,3,Queens
529,179th St & Hillside Ave at NE corner,F,-73.78466900029369,40.712575000973004,5035,7,Queens
530,179th St & Hillside Ave at SW corner,F,-73.78445599982852,40.712240001310136,7557,3,Queens
531,179th St & Hillside Ave at NW corner,F,-73.78506400024834,40.712483000681516,7491,6,Queens
532,179th St & Hillside Ave at SW corner,F,-73.78496800057597,40.71224200071936,7532,7,Queens
533,168th St & Hillside Ave at SW corner,F,-73.79471200019431,40.709812000679044,7838,7,Queens
534,168th St & Hillside Ave at NW corner,F,-73.79492200044278,40.71015400095228,3772,6,Queens
535,168th St & Hillside Ave at SE corner,F,-73.79456399997261,40.70985200130507,4863,4,Queens
536,168th St & Hillside Ave at NE corner,F,-73.79472999958533,40.71018400063838,4893,4,Queens
537,153rd St & Hillside Ave at SE corner,F,-73.80433200036327,40.7070620010458,3562,8,Queens
538,153rd St & Hillside Ave at NE corner,F,-73.80449800047982,40.70735800092373,1515,8,Queens
539,153rd St & Hillside Ave at SW corner,F,-73.8046199999623,40.707063000830956,8813,5,Queens
540,144th St & Hillside Ave at NE corner,F,-73.81185999944066,40.70534100079666,1276,9,Queens
541,144th St & Hillside Ave at SW corner,F,-73.81195600052062,40.704906000698074,7604,3,Queens
542,Union Tpke & Queens Blvd at SE corner,E-F,-73.83088600011864,40.71414500046079,7784,10,Queens
543,Union Tpke & Queens Blvd at SW corner,E-F,-73.83162000055567,40.7150190012173,9878,7,Queens
544,Union Tpke & Queens Blvd at NW corner,E-F,-73.83215100004777,40.71467300117339,1932,4,Queens
545,Union Tpke & Queens Blvd at NW corner,E-F,-73.83150100018808,40.714929001034086,7915,10,Queens
546,70th Rd & Queens Blvd at NW corner,e-F-M-R,-73.84515300039851,40.7222690013306,9142,9,Queens
547,71st & Queens Blvd at SW corner,E-F-M-R,-73.84463200058282,40.7214090013249,6068,6,Queens
548,108th St & Queens Blvd at NW corner,E-F-M-R,-73.8443519997078,40.72191600071852,5466,5,Queens
549,67th Dr & Queens Blvd at SW corner,M-R,-73.8521860005233,40.72603000070775,9384,6,Queens
550,67th Dr & Queens Blvd at NW corner,M-R,-73.85159199994669,40.72636700091653,9340,7,Queens
551,Horace Harding Expwy & Queens Blvd at NE corner,M-R,-73.8686050001064,40.73318800132119,6553,9,Queens
552,73rd St & 37th Rd at NE corner,E-F-M-R-7,-73.89214599949497,40.747238000676866,2097,7,Queens
553,73rd St & Broadway at SW corner,E-F-M-R-7,-73.89255499974475,40.74703400116454,923,6,Queens
554,54th St & Broadway at SW corner,M-R,-73.90684699953115,40.753428000940325,9443,9,Queens
555,48th St & Newtown Rd at NE corner,M-R,-73.91217999996306,40.756029001321124,1808,9,Queens
556,Court Street & Montague Street at SE corner,R-2-3-4-5,-73.99030400029861,40.69359400114908,8627,9,Brooklyn
557,Cadman Plaza West & Montague St at NE corner,R-2-3-4-5,-73.99011900016225,40.693838000972846,5594,6,Brooklyn
558,Court St & Montague St at SW corner,R-2-3-4-5,-73.99059899993928,40.69356900127375,5210,8,Brooklyn
559,Court St & Montague St at SW corner,R-2-3-4-5,-73.99062999972973,40.69372800104672,5841,6,Brooklyn
560,Hoyt St & Fulton St at SW corner,2-3,-73.98529900022486,40.6903880009171,7272,4,Brooklyn
561,Flatbush Ave & Livingston St at NW corner,2-3-4-5,-73.98063900048187,40.688235000675654,4030,8,Brooklyn
562,Flatbush Ave & Livingston St at NW corner,2-3-4-5,-73.98050599959079,40.68805300066145,2565,9,Brooklyn
563,Ashland Pl & Hanson Pl at SE corner,B-D-N-Q-R-2-3-4-5,-73.97787999958045,40.684976001123324,7221,7,Brooklyn
564,Flatbush Ave & Bergen St at SE corner,2-3,-73.97474799971003,40.680695000563894,4427,6,Brooklyn
565,Flatbush Ave & Bergen St at NE corner,2-3,-73.97495999969104,40.68091100102721,4489,9,Brooklyn
566,Flatbush Ave & Plaza Street West at SW corner,2-3,-73.97098999943682,40.67495000089224,2585,8,Brooklyn
567,Flatbush Ave & Plaza Street East at SE corner,2-3,-73.97082200058854,40.67511000062565,5861,4,Brooklyn
568,Flatbush Ave & Plaza Street West at NW corner,2-3,-73.97121599997601,40.675142000611466,8339,7,Brooklyn
569,Flatbush Ave & Plaza Street East at SE corner,2-3,-73.97082499999514,40.675286000723155,6656,3,Brooklyn
570,Washington Ave & Eastern Pkwy at NW corner,2-3,-73.96415400053795,40.67212200105748,2688,6,Brooklyn
571,Washington Ave & Eastern Pkwy at SW corner,2-3,-73.96430099956063,40.67178900108896,4316,8,Brooklyn
572,Franklin Ave & Eastern Pkwy at SE corner,FS-2-3-4-5,-73.95780600046888,40.670485001093176,8497,5,Brooklyn
573,Franklin Ave & Eastern Pkwy at NE corner,FS-2-3-4-5,-73.95769599997868,40.67073200090646,1055,3,Brooklyn
574,Franklin Ave & Eastern Pkwy at SE corner,FS-2-3-4-5,-73.95797300014002,40.6703370012649,9371,9,Brooklyn
575,Franklin Ave & Eastern Pkwy at NE corner,FS-2-3-4-5,-73.9577639995014,40.67092200133036,624,8,Brooklyn
576,Nostrand Ave & Eastern Pkwy at SE corner,3,-73.95024700055183,40.66971100134063,9035,5,Brooklyn
577,Nostrand Ave & Eastern Pkwy at SW corner,3,-73.95079799952086,40.669741001251154,8715,9,Brooklyn
578,Kingston Ave & Eastern Pkwy at SE corner,3,-73.94194800010953,40.66926100109585,8215,6,Brooklyn
579,Kingston Ave & Eastern Pkwy at SW corner,3,-73.94246299993728,40.66928900110269,720,10,Brooklyn
580,Utica Ave & Eastern Pkwy at SE corner,3-4,-73.93183099941535,40.66893500078372,2597,4,Brooklyn
581,Utica Ave & Eastern Pkwy at SE corner,3-4,-73.9317019994826,40.66870000130495,3531,6,Brooklyn
582,Utica Ave & Eastern Pkwy at NW corner,3-4,-73.93167500025572,40.668960001113675,2770,7,Brooklyn
